epoch;modelOut;label;loss;running_avg
1.0;0.5314;-1.858;5.7089;0.0
1.0;0.5497;9.7746;85.0992;0.001
1.0;0.5828;-9.0384;92.5672;0.001
1.0;0.5923;-11.5808;148.1843;0.001
1.0;0.5943;0.6458;0.0026;0.0
1.0;0.5926;-6.2459;46.7653;0.0
1.0;0.5827;-0.1974;0.6086;0.0
1.0;0.5803;2.4671;3.56;0.0
1.0;0.5547;12.2145;135.9504;0.001
1.0;0.5242;-1.9385;6.065;0.0
1.0;0.4946;-0.6542;1.3197;0.0
1.0;0.49;0.102;0.1505;0.0
1.0;0.5287;0.6095;0.0065;0.0
1.0;0.5353;19.6426;365.0888;0.003
1.0;0.5245;-5.9478;41.8905;0.0
1.0;0.4874;5.486;24.9857;0.0
1.0;0.4658;1.0548;0.3469;0.0
1.0;0.4488;5.5705;26.2316;0.0
1.0;0.4103;-10.2505;113.6517;0.001
1.0;0.373;1.4647;1.1917;0.0
1.0;0.3401;1.5072;1.3622;0.0
1.0;0.3325;-4.0101;18.8585;0.0
1.0;0.338;4.1783;14.7483;0.0
1.0;0.3478;-1.0366;1.9165;0.0
1.0;0.3618;30.6573;917.817;0.008
1.0;0.4012;-0.4491;0.723;0.0
1.0;0.4012;4.1004;13.6837;0.0
1.0;0.3778;6.9366;43.0178;0.0
1.0;0.3712;-0.857;1.5086;0.0
1.0;0.3503;4.9455;21.1158;0.0
1.0;0.342;4.5886;18.0342;0.0
1.0;0.3183;4.7179;19.3565;0.0
1.0;0.2987;0.3056;0.0;0.0
1.0;0.3124;-2.7582;9.4288;0.0
1.0;0.3161;10.4866;103.4401;0.001
1.0;0.3137;-1.2103;2.3227;0.0
1.0;0.2816;-23.0795;545.7395;0.005
1.0;0.2475;-16.4156;277.6571;0.002
1.0;0.2385;18.8003;344.5408;0.003
1.0;0.2407;-2.2037;5.975;0.0
1.0;0.2084;-4.0683;18.29;0.0
1.0;0.1704;1.959;3.1992;0.0
1.0;0.1648;9.12;80.1954;0.001
1.0;0.1727;-14.8523;225.7531;0.002
1.0;0.1684;-2.5465;7.3706;0.0
1.0;0.1664;1.7236;2.4248;0.0
1.0;0.163;3.6976;12.4936;0.0
1.0;0.1162;5.4984;28.9675;0.0
1.0;0.0883;13.351;175.8996;0.002
1.0;0.0946;3.557;11.9878;0.0
1.0;0.1208;-18.1273;332.9915;0.003
1.0;0.1219;6.156;36.41;0.0
1.0;0.1336;6.5645;41.3566;0.0
1.0;0.1524;-3.6371;14.3604;0.0
1.0;0.1547;8.6095;71.4838;0.001
1.0;0.157;1.4852;1.7643;0.0
1.0;0.125;-4.0101;17.0992;0.0
1.0;0.0893;-1.8626;3.8098;0.0
1.0;0.0878;10.596;110.4233;0.001
1.0;0.0976;3.1421;9.2691;0.0
1.0;0.106;-1.164;1.6131;0.0
1.0;0.1102;-4.1906;18.4964;0.0
1.0;0.1089;-10.4057;110.5571;0.001
1.0;0.1038;-21.5816;470.256;0.004
1.0;0.0951;2.8725;7.7141;0.0
1.0;0.1057;-12.8194;167.0583;0.001
1.0;0.1081;3.9835;15.0192;0.0
1.0;0.1071;-5.7398;34.187;0.0
1.0;0.1088;5.7671;32.0163;0.0
1.0;0.1149;-1.893;4.0317;0.0
1.0;0.11;4.1004;15.923;0.0
1.0;0.124;6.3038;38.1894;0.0
1.0;0.1457;-1.1178;1.5963;0.0
1.0;0.1477;2.2704;4.5058;0.0
1.0;0.1535;-5.1276;27.8903;0.0
1.0;0.1717;8.6645;72.127;0.001
1.0;0.214;0.6198;0.1646;0.0
1.0;0.2516;-4.3159;20.862;0.0
1.0;0.2661;-4.9141;26.8347;0.0
1.0;0.2775;7.5214;52.4749;0.0
1.0;0.2743;-4.274;20.6873;0.0
1.0;0.275;1.3779;1.2164;0.0
1.0;0.2798;-0.7082;0.976;0.0
1.0;0.271;-18.6236;357.0075;0.003
1.0;0.271;2.0071;3.0143;0.0
1.0;0.2872;-18.0435;336.0123;0.003
1.0;0.2837;0.8515;0.3224;0.0
1.0;0.2756;-7.9729;68.0365;0.001
1.0;0.2397;14.4357;201.5254;0.002
1.0;0.239;-9.1843;88.7996;0.001
1.0;0.2409;12.2814;144.9723;0.001
1.0;0.2786;-1.347;2.6427;0.0
1.0;0.2944;0.4186;0.0154;0.0
1.0;0.3035;-12.7964;171.6073;0.002
1.0;0.3135;-1.2554;2.4616;0.0
1.0;0.3164;4.2615;15.564;0.0
1.0;0.2974;1.8832;2.5149;0.0
1.0;0.2803;7.7715;56.1185;0.0
1.0;0.2776;7.0299;45.5935;0.0
1.0;0.2547;-10.5882;117.5678;0.001
1.0;0.2362;-0.7475;0.9678;0.0
1.0;0.2381;0.6456;0.1661;0.0
1.0;0.2443;-1.5706;3.294;0.0
1.0;0.2435;-1.5988;3.394;0.0
1.0;0.2331;2.8484;6.8399;0.0
1.0;0.2154;-13.3135;183.0297;0.002
1.0;0.2019;2.2368;4.1409;0.0
1.0;0.1985;8.7089;72.4268;0.001
1.0;0.1902;5.4852;28.0369;0.0
1.0;0.1932;18.9296;351.0506;0.003
1.0;0.1871;13.8129;185.6626;0.002
1.0;0.1977;5.7778;31.1379;0.0
1.0;0.2282;4.1466;15.3541;0.0
1.0;0.2749;-16.268;273.6679;0.002
1.0;0.3527;15.9456;243.139;0.002
1.0;0.4069;6.0243;31.5547;0.0
1.0;0.4467;6.8395;40.8673;0.0
1.0;0.4516;-1.1775;2.654;0.0
1.0;0.4385;-0.4344;0.762;0.0
1.0;0.4377;7.4841;49.6527;0.0
1.0;0.457;-12.9551;179.8826;0.002
1.0;0.4773;-9.6446;102.4534;0.001
1.0;0.5055;0.6256;0.0144;0.0
1.0;0.5014;0.4365;0.0042;0.0
1.0;0.4936;-0.9891;2.1984;0.0
1.0;0.4967;0.1309;0.1338;0.0
1.0;0.4681;3.2764;7.8863;0.0
1.0;0.4619;4.1144;13.341;0.0
1.0;0.4541;-5.0886;30.7213;0.0
1.0;0.4551;-4.9075;28.7575;0.0
1.0;0.4653;-10.2454;114.7172;0.001
1.0;0.4585;-1.5617;4.0808;0.0
1.0;0.4367;-4.7101;26.4892;0.0
1.0;0.4285;5.4937;25.6561;0.0
1.0;0.4176;-26.3417;716.0577;0.006
1.0;0.3794;8.2921;62.6096;0.001
1.0;0.3572;-13.4434;190.458;0.002
1.0;0.3332;0.4107;0.006;0.0
1.0;0.311;3.1048;7.8054;0.0
1.0;0.2874;7.2407;48.3479;0.0
1.0;0.2969;-0.7598;1.1165;0.0
1.0;0.3125;-3.0457;11.2774;0.0
1.0;0.2854;6.3842;37.1942;0.0
1.0;0.287;-7.3496;58.3173;0.001
1.0;0.3005;-18.1839;341.6721;0.003
1.0;0.286;-4.3257;21.268;0.0
1.0;0.279;9.3048;81.4653;0.001
1.0;0.2728;13.6675;179.4192;0.002
1.0;0.3138;7.9056;57.6362;0.001
1.0;0.3563;-3.0115;11.3415;0.0
1.0;0.3889;-1.0437;2.0524;0.0
1.0;0.4053;-7.3197;59.6754;0.001
1.0;0.3921;-3.3083;13.6935;0.0
1.0;0.3795;-5.7398;37.4458;0.0
1.0;0.3597;3.4806;9.7398;0.0
1.0;0.3697;-9.1843;91.2796;0.001
1.0;0.3765;-0.723;1.209;0.0
1.0;0.4012;-2.3989;7.8406;0.0
1.0;0.3971;9.9098;90.4908;0.001
1.0;0.3882;1.8832;2.2351;0.0
1.0;0.3641;-0.3089;0.4529;0.0
1.0;0.3453;-15.8672;262.847;0.002
1.0;0.3186;0.3056;0.0002;0.0
1.0;0.2754;-2.3989;7.1517;0.0
1.0;0.2514;4.3602;16.8826;0.0
1.0;0.2415;0.7239;0.2327;0.0
1.0;0.2245;2.9882;7.6382;0.0
1.0;0.2321;-0.3683;0.3606;0.0
1.0;0.2442;3.1568;8.4833;0.0
1.0;0.2508;38.9809;1500.0226;0.013
1.0;0.3056;1.9007;2.5443;0.0
1.0;0.338;7.6943;54.1147;0.0
1.0;0.3651;-3.7685;17.0866;0.0
1.0;0.3512;11.2101;117.9162;0.001
1.0;0.3374;-1.8649;4.8501;0.0
1.0;0.331;-20.4045;429.9615;0.004
1.0;0.327;-5.2105;30.6643;0.0
1.0;0.3068;8.3629;64.9016;0.001
1.0;0.3127;-1.0644;1.8964;0.0
1.0;0.3293;-7.6217;63.2176;0.001
1.0;0.3266;13.4499;172.2187;0.002
1.0;0.3424;-9.4683;96.2498;0.001
1.0;0.3355;-7.7924;66.0622;0.001
1.0;0.3404;-8.4859;77.904;0.001
1.0;0.3492;-22.7514;533.6349;0.005
1.0;0.3581;15.0818;216.7884;0.002
1.0;0.3585;1.4371;1.1634;0.0
1.0;0.3071;1.034;0.5284;0.0
1.0;0.2901;-1.0728;1.8575;0.0
1.0;0.3135;5.7574;29.6362;0.0
1.0;0.3346;4.4293;16.7662;0.0
1.0;0.3352;-9.0384;87.8631;0.001
1.0;0.3353;-15.9285;264.5126;0.002
1.0;0.3087;-5.4905;33.6317;0.0
1.0;0.2999;-13.987;204.1166;0.002
1.0;0.2902;-3.2773;12.7265;0.0
1.0;0.271;-18.8986;367.4727;0.003
1.0;0.245;10.6654;108.5841;0.001
1.0;0.2463;1.8314;2.5127;0.0
1.0;0.2454;5.7355;30.1407;0.0
1.0;0.224;0.3566;0.0176;0.0
1.0;0.193;-5.1582;28.6362;0.0
1.0;0.1521;5.8235;32.1648;0.0
1.0;0.128;0.1751;0.0022;0.0
1.0;0.1153;-4.3586;20.0162;0.0
1.0;0.1021;0.5461;0.1971;0.0
1.0;0.0963;4.3572;18.1553;0.0
1.0;0.0753;-0.0785;0.0236;0.0
1.0;0.0401;-7.5886;58.1971;0.001
1.0;0.0189;1.481;2.1376;0.0
1.0;0.0294;2.2842;5.0842;0.0
1.0;0.0138;-7.2132;52.2291;0.0
1.0;0.0059;-0.2427;0.0618;0.0
1.0;-0.0059;0.0;0.0;0.0
1.0;0.0069;0.4805;0.2243;0.0
1.0;0.0022;-2.0935;4.3919;0.0
1.0;0.0072;-26.7219;714.4426;0.006
1.0;-0.0068;10.6828;114.2682;0.001
1.0;-0.0079;-55.6963;3101.2039;0.027
1.0;-0.041;-2.9756;8.6117;0.0
1.0;-0.0416;-1.4167;1.8908;0.0
1.0;-0.0278;5.6585;32.3344;0.0
1.0;-0.0344;7.8098;61.532;0.001
1.0;-0.0354;2.5776;6.8276;0.0
1.0;-0.0252;8.2965;69.2519;0.001
1.0;-0.0015;-7.8732;61.9639;0.001
1.0;-0.0051;-10.1489;102.8979;0.001
1.0;-0.0126;-1.6402;2.649;0.0
1.0;-0.0006;0.0;0.0;0.0
1.0;0.0002;11.5237;132.7917;0.001
1.0;-0.0259;7.9836;64.1532;0.001
1.0;-0.0242;-59.4708;3533.8984;0.031
1.0;-0.0572;-9.795;94.8242;0.001
1.0;-0.085;-2.9036;7.9442;0.0
1.0;-0.0951;-3.7988;13.7178;0.0
1.0;-0.1097;-24.4438;592.1476;0.005
1.0;-0.1083;7.4286;56.8051;0.0
1.0;-0.0845;4.324;19.4345;0.0
1.0;-0.0807;-18.1839;327.7245;0.003
1.0;-0.0684;4.2994;19.0777;0.0
1.0;-0.0364;13.0251;170.6043;0.001
1.0;-0.0267;7.1512;51.5224;0.0
1.0;-0.0276;-1.7138;2.8431;0.0
1.0;-0.0351;4.2828;18.6442;0.0
1.0;-0.0256;-0.3164;0.0845;0.0
1.0;-0.0282;20.0894;404.7184;0.004
1.0;-0.0091;22.8095;520.6866;0.005
1.0;0.0177;-1.9387;3.8272;0.0
1.0;0.0248;-3.0536;9.4762;0.0
1.0;0.041;-10.4223;109.4812;0.001
1.0;0.0506;0.6793;0.3953;0.0
1.0;0.0564;0.5222;0.217;0.0
1.0;0.0577;2.0382;3.9222;0.0
1.0;0.0699;-16.9045;288.1284;0.003
1.0;0.0642;-10.8941;120.0846;0.001
1.0;0.0603;6.1791;37.4397;0.0
1.0;0.0742;-5.2336;28.1718;0.0
1.0;0.0789;2.0511;3.8896;0.0
1.0;0.0921;0.8676;0.6014;0.0
1.0;0.1176;-1.6998;3.3029;0.0
1.0;0.1083;5.9235;33.8176;0.0
1.0;0.1048;7.7062;57.7801;0.001
1.0;0.1168;-8.8544;80.483;0.001
1.0;0.1301;2.4575;5.4169;0.0
1.0;0.1243;8.5386;70.7991;0.001
1.0;0.1163;-1.3326;2.0995;0.0
1.0;0.0879;-2.8341;8.5381;0.0
1.0;0.0636;-4.4858;20.6967;0.0
1.0;0.0456;31.0683;962.4116;0.008
1.0;0.0652;13.9119;191.7319;0.002
1.0;0.095;-2.9955;9.5514;0.0
1.0;0.1204;0.0649;0.0031;0.0
1.0;0.1514;8.8715;76.0406;0.001
1.0;0.1784;0.8561;0.4592;0.0
1.0;0.1776;1.8257;2.716;0.0
1.0;0.1717;3.0449;8.2554;0.0
1.0;0.1617;36.2051;1299.1281;0.011
1.0;0.1692;5.2569;25.8845;0.0
1.0;0.1636;1.1611;0.9951;0.0
1.0;0.1679;-2.6153;7.7461;0.0
1.0;0.177;2.9388;7.6277;0.0
1.0;0.1647;-18.6236;353.0031;0.003
1.0;0.1386;0.4107;0.074;0.0
1.0;0.1399;-1.0457;1.4056;0.0
1.0;0.1669;-2.0806;5.0516;0.0
1.0;0.1829;9.1682;80.736;0.001
1.0;0.2265;-11.4368;136.0331;0.001
1.0;0.2456;7.8079;57.1887;0.0
1.0;0.2394;-0.9473;1.4084;0.0
1.0;0.2558;-0.8804;1.2909;0.0
1.0;0.2503;19.7568;380.5026;0.003
1.0;0.2606;-0.3448;0.3666;0.0
1.0;0.2498;1.1661;0.8396;0.0
1.0;0.2321;7.1855;48.3495;0.0
1.0;0.2017;-0.7575;0.9199;0.0
1.0;0.1991;15.451;232.6186;0.002
1.0;0.2064;4.3263;16.9735;0.0
1.0;0.2058;-3.4382;13.2789;0.0
1.0;0.1915;0.6458;0.2063;0.0
1.0;0.1904;-0.1465;0.1135;0.0
1.0;0.2278;10.7765;111.2733;0.001
1.0;0.2645;0.4805;0.0466;0.0
1.0;0.2688;-12.3172;158.4079;0.001
1.0;0.2613;-4.6049;23.6794;0.0
1.0;0.2467;-7.7846;64.5016;0.001
1.0;0.2197;-11.5316;138.0929;0.001
1.0;0.1996;-22.9298;534.9717;0.005
1.0;0.1808;4.5613;19.1881;0.0
1.0;0.1672;-0.1862;0.1249;0.0
1.0;0.1642;-3.2844;11.8929;0.0
1.0;0.1898;0.3005;0.0123;0.0
1.0;0.2166;-18.893;365.1764;0.003
1.0;0.2187;3.5153;10.8679;0.0
1.0;0.2517;5.2893;25.3775;0.0
1.0;0.2933;-0.3151;0.3701;0.0
1.0;0.3102;4.1503;14.7464;0.0
1.0;0.3359;-2.8291;10.0174;0.0
1.0;0.3347;2.9388;6.7814;0.0
1.0;0.3315;17.6301;299.242;0.003
1.0;0.3485;-0.4796;0.6857;0.0
1.0;0.361;-4.6741;25.3522;0.0
1.0;0.3721;-2.041;5.8231;0.0
1.0;0.3739;8.8191;71.322;0.001
1.0;0.375;-5.5173;34.7191;0.0
1.0;0.3507;-15.9285;265.0144;0.002
1.0;0.3504;0.6793;0.1082;0.0
1.0;0.3619;23.3356;527.792;0.005
1.0;0.3697;-0.6985;1.1412;0.0
1.0;0.3696;4.7043;18.7898;0.0
1.0;0.3559;-11.026;129.5488;0.001
1.0;0.3423;-1.45;3.2124;0.0
1.0;0.3418;-6.7116;49.7501;0.0
1.0;0.3268;4.6302;18.519;0.0
1.0;0.3186;7.9056;57.5633;0.001
1.0;0.3284;-21.451;474.3401;0.004
1.0;0.3049;-2.3784;7.2001;0.0
1.0;0.2878;5.2945;25.067;0.0
1.0;0.2707;4.7498;20.0616;0.0
1.0;0.2496;3.2732;9.1424;0.0
1.0;0.2555;-7.5701;61.2405;0.001
1.0;0.2538;-6.6102;47.1146;0.0
1.0;0.2379;-0.218;0.2079;0.0
1.0;0.2354;5.3887;26.556;0.0
1.0;0.2475;7.1855;48.1354;0.0
1.0;0.2416;-4.7339;24.7561;0.0
1.0;0.2531;-3.6755;15.4334;0.0
1.0;0.2613;-1.1746;2.0619;0.0
1.0;0.2631;-0.1227;0.1489;0.0
1.0;0.2433;-2.4237;7.1133;0.0
1.0;0.2131;-1.1746;1.9258;0.0
1.0;0.2208;-1.4167;2.6814;0.0
1.0;0.2075;4.6704;19.9169;0.0
1.0;0.1985;-2.487;7.212;0.0
1.0;0.2116;9.7712;91.3872;0.001
1.0;0.2168;8.959;76.4261;0.001
1.0;0.2052;13.351;172.813;0.002
1.0;0.2272;13.7989;184.1921;0.002
1.0;0.2508;4.7453;20.2002;0.0
1.0;0.2619;1.5982;1.7858;0.0
1.0;0.282;24.7087;596.6658;0.005
1.0;0.3133;-5.6872;36.0065;0.0
1.0;0.3135;-9.1778;90.085;0.001
1.0;0.2977;10.9394;113.2463;0.001
1.0;0.2991;-6.7429;49.5889;0.0
1.0;0.2796;1.5765;1.6821;0.0
1.0;0.2793;6.8395;43.0353;0.0
1.0;0.313;3.5602;10.5443;0.0
1.0;0.3248;-5.331;31.9876;0.0
1.0;0.3391;2.8419;6.2643;0.0
1.0;0.3563;-2.1734;6.3995;0.0
1.0;0.3612;-18.6236;360.4235;0.003
1.0;0.337;-14.5224;220.8029;0.002
1.0;0.3215;2.5035;4.7614;0.0
1.0;0.3394;1.481;1.3032;0.0
1.0;0.3716;-27.5673;780.5845;0.007
1.0;0.385;-1.5432;3.7178;0.0
1.0;0.3936;-1.6022;3.983;0.0
1.0;0.4008;-10.0204;108.6007;0.001
1.0;0.399;2.4246;4.1029;0.0
1.0;0.3784;-4.0946;20.0073;0.0
1.0;0.351;-4.3586;22.1803;0.0
1.0;0.3614;5.7133;28.6429;0.0
1.0;0.3664;-21.1574;463.2722;0.004
1.0;0.3522;-6.6846;49.5169;0.0
1.0;0.3297;10.6998;107.5399;0.001
1.0;0.332;-5.4092;32.9615;0.0
1.0;0.3374;-18.7621;364.7914;0.003
1.0;0.336;-0.5263;0.7435;0.0
1.0;0.3369;4.3286;15.9339;0.0
1.0;0.3431;-2.1033;5.9851;0.0
1.0;0.3472;5.1085;22.6698;0.0
1.0;0.3607;9.9391;91.746;0.001
1.0;0.3405;7.0096;44.4758;0.0
1.0;0.3325;-3.9193;18.0777;0.0
1.0;0.3294;2.5718;5.028;0.0
1.0;0.3289;8.0679;59.8915;0.001
1.0;0.3424;2.9882;7.0004;0.0
1.0;0.3514;-11.5885;142.561;0.001
1.0;0.3548;1.6469;1.6694;0.0
1.0;0.3638;6.792;41.3211;0.0
1.0;0.3712;3.156;7.7548;0.0
1.0;0.3835;11.7998;130.3306;0.001
1.0;0.3996;9.3081;79.3608;0.001
1.0;0.4329;-5.4905;35.0873;0.0
1.0;0.4529;-15.9473;268.9654;0.002
1.0;0.4681;-1.8247;5.2567;0.0
1.0;0.462;3.2455;7.748;0.0
1.0;0.4702;-6.4358;47.6934;0.0
1.0;0.4792;15.143;215.025;0.002
1.0;0.5194;6.7221;38.4734;0.0
1.0;0.5451;2.1679;2.6335;0.0
1.0;0.5762;-2.2836;8.1788;0.0
1.0;0.5952;-2.3784;8.8422;0.0
1.0;0.596;-3.1091;13.7281;0.0
1.0;0.5932;0.8018;0.0435;0.0
1.0;0.6093;2.075;2.1483;0.0
1.0;0.6023;3.5757;8.8412;0.0
1.0;0.5918;-0.1305;0.5217;0.0
1.0;0.6062;-0.6338;1.5377;0.0
1.0;0.6153;13.393;163.2694;0.001
1.0;0.6044;-3.2028;14.4944;0.0
1.0;0.5961;2.1679;2.4705;0.0
1.0;0.5999;-0.5521;1.3271;0.0
1.0;0.6111;5.6326;25.216;0.0
1.0;0.6188;-13.742;206.233;0.002
1.0;0.6162;12.2145;134.5192;0.001
1.0;0.627;-2.3779;9.0291;0.0
1.0;0.6113;2.4724;3.4636;0.0
1.0;0.6177;16.3342;247.0075;0.002
1.0;0.6465;-13.5903;202.6864;0.002
1.0;0.6819;14.7914;199.0759;0.002
1.0;0.7111;1.4872;0.6023;0.0
1.0;0.7268;-6.625;54.0495;0.0
1.0;0.7133;5.9257;27.1693;0.0
1.0;0.7037;13.622;166.8833;0.001
1.0;0.69;-0.7598;2.102;0.0
1.0;0.6871;4.3193;13.1931;0.0
1.0;0.6946;-8.8779;91.6339;0.001
1.0;0.6857;2.2543;2.4605;0.0
1.0;0.673;-5.8273;42.2533;0.0
1.0;0.6687;7.7564;50.2348;0.0
1.0;0.7057;1.4058;0.4901;0.0
1.0;0.7041;15.4414;217.1871;0.002
1.0;0.6977;-25.938;709.4599;0.006
1.0;0.6709;-0.155;0.6821;0.0
1.0;0.6427;0.3104;0.1104;0.0
1.0;0.6311;8.0661;55.2782;0.0
1.0;0.6207;-1.8429;6.069;0.0
1.0;0.6011;12.7683;148.0408;0.001
1.0;0.5982;-8.4894;82.5831;0.001
1.0;0.6076;-0.0608;0.4467;0.0
1.0;0.6129;-13.4434;197.5799;0.002
1.0;0.5993;0.2555;0.1182;0.0
1.0;0.5817;14.3665;190.0213;0.002
1.0;0.6194;-0.7773;1.9508;0.0
1.0;0.6464;0.9001;0.0644;0.0
1.0;0.6448;-22.0484;514.9802;0.004
1.0;0.6267;-1.7991;5.8847;0.0
1.0;0.626;-6.7429;54.3001;0.0
1.0;0.6194;-3.521;17.1423;0.0
1.0;0.6028;17.6422;290.3393;0.002
1.0;0.6056;-4.5087;26.1567;0.0
1.0;0.6382;21.499;435.1697;0.004
1.0;0.6726;10.3518;93.6874;0.001
1.0;0.669;1.0323;0.1319;0.0
1.0;0.6707;-6.9579;58.1953;0.001
1.0;0.6817;1.1688;0.2373;0.0
1.0;0.691;1.8875;1.4316;0.0
1.0;0.6825;-10.4057;122.9477;0.001
1.0;0.6743;1.1613;0.2372;0.0
1.0;0.6583;-3.2301;15.1199;0.0
1.0;0.6496;13.3965;162.4847;0.001
1.0;0.6442;-18.1579;353.5177;0.003
1.0;0.6293;4.2974;13.4546;0.0
1.0;0.6127;-4.9141;30.5454;0.0
1.0;0.6039;11.1007;110.1832;0.001
1.0;0.608;-5.5519;37.9444;0.0
1.0;0.6024;-9.7734;107.657;0.001
1.0;0.5812;10.3035;94.5234;0.001
1.0;0.6037;14.7914;201.2902;0.002
1.0;0.6237;10.6425;100.3763;0.001
1.0;0.6426;2.0382;1.9475;0.0
1.0;0.6649;-5.3292;35.9287;0.0
1.0;0.6572;2.3127;2.7407;0.0
1.0;0.6559;6.6266;35.6493;0.0
1.0;0.6416;-1.49;4.5439;0.0
1.0;0.629;2.9882;5.5659;0.0
1.0;0.6358;10.9815;107.0328;0.001
1.0;0.6564;12.4119;138.1918;0.001
1.0;0.6856;-0.8762;2.4393;0.0
1.0;0.7069;1.3235;0.3801;0.0
1.0;0.7426;-46.7119;2251.9272;0.019
1.0;0.7406;-1.9414;7.1931;0.0
1.0;0.742;-0.4529;1.4279;0.0
1.0;0.7589;-1.7374;6.2313;0.0
1.0;0.7657;-5.6333;40.9468;0.0
1.0;0.7725;-24.4051;633.9117;0.005
1.0;0.7585;2.1369;1.9001;0.0
1.0;0.7779;1.481;0.4943;0.0
1.0;0.8066;3.8534;9.2828;0.0
1.0;0.8176;-11.6188;154.6646;0.001
1.0;0.7882;11.5639;116.1158;0.001
1.0;0.7749;1.6758;0.8116;0.0
1.0;0.7889;-5.9524;45.4456;0.0
1.0;0.8078;-9.1935;100.0265;0.001
1.0;0.8032;-5.2279;36.3739;0.0
1.0;0.7961;9.9098;83.0582;0.001
1.0;0.8034;4.1004;10.8699;0.0
1.0;0.7938;14.2985;182.3761;0.002
1.0;0.8;-3.8094;21.2464;0.0
1.0;0.8031;-10.5599;129.1195;0.001
1.0;0.7852;-5.4807;39.2617;0.0
1.0;0.777;-2.3625;9.8563;0.0
1.0;0.776;1.4518;0.4567;0.0
1.0;0.7936;-12.0843;165.8412;0.001
1.0;0.8015;1.1661;0.133;0.0
1.0;0.789;18.2219;303.9072;0.003
1.0;0.7843;-4.799;31.1728;0.0
1.0;0.7625;8.6566;62.3155;0.001
1.0;0.7543;4.0941;11.1544;0.0
1.0;0.7697;2.3233;2.4137;0.0
1.0;0.7655;-5.8353;43.5709;0.0
1.0;0.759;-1.4395;4.8333;0.0
1.0;0.7556;2.3766;2.6278;0.0
1.0;0.7461;4.2818;12.5011;0.0
1.0;0.7503;18.5395;316.4548;0.003
1.0;0.7642;-10.7754;133.161;0.001
1.0;0.7555;-2.9094;13.4315;0.0
1.0;0.7427;2.7247;3.9283;0.0
1.0;0.7468;0.7467;0.0;0.0
1.0;0.7522;3.999;10.5415;0.0
1.0;0.757;-3.2686;16.2061;0.0
1.0;0.7435;-2.2222;8.7956;0.0
1.0;0.7117;-17.9197;347.1304;0.003
1.0;0.6883;-2.5798;10.6801;0.0
1.0;0.6845;-10.1489;117.3627;0.001
1.0;0.7012;29.9381;854.7946;0.007
1.0;0.7379;27.5566;719.2446;0.006
1.0;0.7632;-0.313;1.158;0.0
1.0;0.7304;2.8385;4.4438;0.0
1.0;0.7257;-7.7846;72.4256;0.001
1.0;0.7102;10.3575;93.0701;0.001
1.0;0.755;1.8875;1.2824;0.0
1.0;0.7779;23.1733;501.5564;0.004
1.0;0.8023;0.547;0.0652;0.0
1.0;0.8197;-21.451;495.9829;0.004
1.0;0.8134;4.5679;14.0966;0.0
1.0;0.8291;1.4291;0.3601;0.0
1.0;0.8361;11.956;123.6533;0.001
1.0;0.8383;-1.4167;5.0852;0.0
1.0;0.8271;3.0932;5.1355;0.0
1.0;0.8148;3.4975;7.1973;0.0
1.0;0.7989;7.6336;46.7134;0.0
1.0;0.793;-18.1273;357.9778;0.003
1.0;0.78;-0.2903;1.1455;0.0
1.0;0.7847;-2.6153;11.5599;0.0
1.0;0.7776;12.3529;133.9873;0.001
1.0;0.7767;-2.9913;14.1979;0.0
1.0;0.7891;3.0488;5.1061;0.0
1.0;0.7871;-13.6389;208.1092;0.002
1.0;0.77;-1.2554;4.1023;0.0
1.0;0.7525;15.0361;204.0191;0.002
1.0;0.7456;2.407;2.7602;0.0
1.0;0.74;7.5872;46.8847;0.0
1.0;0.7411;-12.4925;175.1302;0.001
1.0;0.7125;-0.9643;2.8116;0.0
1.0;0.7254;2.6695;3.7796;0.0
1.0;0.7472;17.3331;275.0931;0.002
1.0;0.755;0.118;0.4057;0.0
1.0;0.7563;-13.458;202.0444;0.002
1.0;0.7404;-1.9373;7.1696;0.0
1.0;0.7316;2.602;3.4985;0.0
1.0;0.7362;4.7498;16.1084;0.0
1.0;0.7378;-11.098;140.0848;0.001
1.0;0.7247;9.4839;76.7244;0.001
1.0;0.7415;0.5108;0.0532;0.0
1.0;0.7509;3.0285;5.1872;0.0
1.0;0.7383;3.926;10.1617;0.0
1.0;0.7177;0.6963;0.0005;0.0
1.0;0.6874;-0.9105;2.5532;0.0
1.0;0.6708;0.5654;0.0111;0.0
1.0;0.6544;3.999;11.186;0.0
1.0;0.7011;-20.0701;431.4434;0.004
1.0;0.7144;4.8343;16.9731;0.0
1.0;0.7079;5.5871;23.8066;0.0
1.0;0.7597;-15.2895;257.5768;0.002
1.0;0.7752;8.85;65.2019;0.001
1.0;0.8012;-1.7991;6.7619;0.0
1.0;0.8203;-5.4879;39.7944;0.0
1.0;0.8344;-0.0681;0.8145;0.0
1.0;0.8374;-21.3954;494.2964;0.004
1.0;0.8116;-9.0942;98.1252;0.001
1.0;0.7923;6.4947;32.518;0.0
1.0;0.7708;1.5848;0.6626;0.0
1.0;0.7569;-3.8514;21.2369;0.0
1.0;0.7309;9.12;70.3765;0.001
1.0;0.7405;-3.709;19.7981;0.0
1.0;0.7304;2.917;4.7814;0.0
1.0;0.6984;-2.0481;7.5432;0.0
1.0;0.6617;5.9004;27.4446;0.0
1.0;0.6578;-9.7889;109.1331;0.001
1.0;0.6611;5.7133;25.5249;0.0
